crime_id,crime_type,crime_subtype,crime_date,crime_time,crime_day,crime_month,crime_year,crime_location,area_name,city,state,pincode,latitude,longitude,crime_description,weapon_used,entry_method,crime_method,target_type,victim_count,victim_gender,victim_age,injury_level,property_loss_amount,suspect_count,cctv_available,evidence_found,police_station,officer_assigned,case_status,fir_number,arrest_made,criminal_id,investigation_notes,created_at
CR-2024-06759,Sexual Offense,Molestation,2024-07-14,18:15:52,Sunday,July,2024,"8, Phule Nagar, Upper Indira Nagar, Pune - 411037",Upper Indira Nagar,Pune,Maharashtra,411037,18.486759,73.870276,A case of Molestation was reported at Upper Indira Nagar at approximately 18:15:52. The suspect targeted a Park. Local residents alerted police after noticing suspicious activity.,Cricket Bat,Fire escape,Offense committed using Cricket Bat. Entry via Fire escape. Under investigation.,Park,5,Male,71,Fatal,0.0,3,0,Vehicle registration traced,Bibvewadi PS,Ganesh Chavan,Under Investigation,FIR/2024/BIB/06759,0,,Investigation ongoing. No CCTV coverage at location. Witness statements being recorded. Forensic reports awaited.,2026-08-08 22:55:43
CR-2023-06760,Assault,Road Rage,2023-07-08,19:29:04,Saturday,July,2023,"378, Ganesh Nagar, Parvati, Pune - 411009",Parvati,Pune,Maharashtra,411009,18.492975,73.852574,A Assault case involving Road Rage was registered at Parvati. The victim reported the incident. Forensic team dispatched to the site.,None,Key duplication,Offense committed using None. Entry via Key duplication. Under investigation.,Person,4,Male,59,None,0.0,3,1,Weapon recovered,Dattawadi PS,Hema Bhandari,Solved,FIR/2023/DAT/06760,1,CRM-IND-00027,Case solved. CCTV footage secured. Accused arrested. Evidence submitted to court.,2026-08-08 22:55:43
CR-2025-06761,Extortion,Land Grabbing,2025-01-15,06:25:50,Wednesday,January,2025,"363, Chhatrapati Complex, Koregaon Park, Pune - 411001",Koregaon Park,Pune,Maharashtra,411001,18.536138,73.892222,Police received a complaint regarding Land Grabbing at House in Koregaon Park at 06:25:50. Investigation initiated and local CCTV footage is being examined.,Pistol,Roof entry,Offense committed using Pistol. Entry via Roof entry. Under investigation.,House,2,Male,80,Minor,0.0,4,0,None,Koregaon Park PS,Rashmi Verma,Solved,FIR/2025/KOR/06761,1,CRM-IND-03522,Case solved. No CCTV coverage at location. Accused arrested. Evidence submitted to court.,2026-08-08 22:55:43
CR-2024-06762,Kidnapping,Child Abduction,2024-10-04,01:46:25,Friday,October,2024,"212, Patel Main Road, MG Road, Pune - 411001",MG Road,Pune,Maharashtra,411001,18.516247,73.875248,A case of Child Abduction was reported at MG Road at approximately 01:46:25. The suspect targeted a Mall. Local residents alerted police after noticing suspicious activity.,Sword,Key duplication,Offense committed using Sword. Entry via Key duplication. Under investigation.,Mall,2,Male,25,None,0.0,2,0,Fingerprint found,Lashkar PS,Siddharth Sheikh,Solved,FIR/2024/LAS/06762,0,,Case solved. No CCTV coverage at location. Accused arrested. Evidence submitted to court.,2026-08-08 22:55:43
CR-2022-06763,Extortion,Land Grabbing,2022-12-28,05:36:41,Wednesday,December,2022,"471, Laxmi Chowk, University Road, Pune - 411007",University Road,Pune,Maharashtra,411007,18.524183,73.830886,Suspect(s) committed Land Grabbing at a ATM in University Road during 05:36:41. Officers responded within minutes of the alert.,Hammer,Wall breach,Offense committed using Hammer. Entry via Wall breach. Under investigation.,ATM,3,Male,80,Severe,0.0,5,0,Mobile phone records,Shivajinagar PS,Omkar Sheikh,Solved,FIR/2022/SHI/06763,1,CRM-IND-04778,Case solved. No CCTV coverage at location. Accused arrested. Evidence submitted to court.,2026-08-08 22:55:43
CR-2022-06764,Robbery,Store Robbery,2022-12-26,10:30:27,Monday,December,2022,"125, Chhatrapati Nagar, Tilak Road, Pune - 411030",Tilak Road,Pune,Maharashtra,411030,18.504816,73.850595,A Robbery case involving Store Robbery was registered at Tilak Road. The victim reported the incident. Forensic team dispatched to the site.,Cricket Bat,Window break,"Armed with Cricket Bat, suspect threatened victims and demanded valuables via Window break.",Vehicle,2,Male,79,Moderate,3871809.13,1,1,Eyewitness statement,Vishrambaug PS,Sachin Deshmukh,Solved,FIR/2022/VIS/06764,1,CRM-IND-04509,Case solved. CCTV footage secured. Accused arrested. Evidence submitted to court.,2026-08-08 22:55:43
CR-2022-06765,Assault,Aggravated Assault,2022-10-08,06:18:23,Saturday,October,2022,"326, Laxmi Colony, Baner, Pune - 411045",Baner,Pune,Maharashtra,411045,18.560277,73.791756,An incident of Assault (Aggravated Assault) occurred near Baner. The accused entered the ATM and committed the offense before fleeing the scene.,Pistol,Fire escape,Offense committed using Pistol. Entry via Fire escape. Under investigation.,ATM,2,Female,72,None,0.0,4,1,Vehicle registration traced,Chaturshrungi PS,Rahul Pawar,Under Investigation,FIR/2022/CHA/06765,0,,Investigation ongoing. CCTV footage secured. Witness statements being recorded. Forensic reports awaited.,2026-08-08 22:55:43
CR-2024-06766,Theft,Vehicle Theft,2024-07-19,09:05:07,Friday,July,2024,"184, Shivaji Complex, Sinhagad Road, Pune - 411041",Sinhagad Road,Pune,Maharashtra,411041,18.47123,73.817162,Police received a complaint regarding Vehicle Theft at Park in Sinhagad Road at 09:05:07. Investigation initiated and local CCTV footage is being examined.,Sword,Fire escape,Suspect gained entry via Fire escape and stole valuables. Operated swiftly.,Park,2,Male,30,Severe,750288.83,3,0,Fingerprint found,Sinhagad Road PS,Prashant Ghodke,Solved,FIR/2024/SIN/06766,1,CRM-IND-05183,Case solved. No CCTV coverage at location. Accused arrested. Evidence submitted to court.,2026-08-08 22:55:43
CR-2023-06767,Robbery,Bank Robbery,2023-05-21,09:01:32,Sunday,May,2023,"294, Patel Residency, Sangvi, Pune - 411027",Sangvi,Pune,Maharashtra,411027,18.574757,73.812535,An incident of Robbery (Bank Robbery) occurred near Sangvi. The accused entered the House and committed the offense before fleeing the scene.,Axe,Wall breach,"Armed with Axe, suspect threatened victims and demanded valuables via Wall breach.",House,1,Male,20,None,4956852.87,4,0,CCTV footage available,Sangvi PS,Aadhya Patil,Under Investigation,FIR/2023/SAN/06767,0,,Investigation ongoing. No CCTV coverage at location. Witness statements being recorded. Forensic reports awaited.,2026-08-08 22:55:43
CR-2025-06768,Robbery,ATM Robbery,2025-02-26,15:40:01,Wednesday,February,2025,"355, Ambedkar Galli, MG Road, Pune - 411001",MG Road,Pune,Maharashtra,411001,18.515083,73.877465,An incident of Robbery (ATM Robbery) occurred near MG Road. The accused entered the Shop and committed the offense before fleeing the scene.,Cricket Bat,Roof entry,"Armed with Cricket Bat, suspect threatened victims and demanded valuables via Roof entry.",Shop,4,Male,63,Minor,4383698.12,5,1,Footprint analysis,Lashkar PS,Manoj Das,Solved,FIR/2025/LAS/06768,1,CRM-IND-02013,Case solved. CCTV footage secured. Accused arrested. Evidence submitted to court.,2026-08-08 22:55:43
CR-2025-06769,Drug Offense,Drug Manufacturing,2025-10-09,13:57:47,Thursday,October,2025,"377, Chhatrapati Colony, Padmavati, Pune - 411009",Padmavati,Pune,Maharashtra,411009,18.477155,73.856418,Suspect(s) committed Drug Manufacturing at a Shop in Padmavati during 13:57:47. Officers responded within minutes of the alert.,None,Key duplication,Offense committed using None. Entry via Key duplication. Under investigation.,Shop,1,Male,79,None,0.0,5,1,Vehicle registration traced,Sahakarnagar PS,Kiran Bhandari,Unsolved,FIR/2025/SAH/06769,0,,Case unsolved. CCTV footage secured. Special team assigned for re-investigation.,2026-08-08 22:55:43
CR-2022-06770,Cybercrime,Online Fraud,2022-04-02,01:00:30,Saturday,April,2022,"494, Phule Complex, Magarpatta, Pune - 411028",Magarpatta,Pune,Maharashtra,411028,18.511914,73.928172,An incident of Cybercrime (Online Fraud) occurred near Magarpatta. The accused entered the Street and committed the offense before fleeing the scene.,Iron Rod,Fire escape,Digital means used to commit fraud. Traced through IP analysis and transaction records.,Street,2,Male,33,Fatal,1923693.63,2,1,Footprint analysis,Hadapsar PS,Naresh Wagh,Solved,FIR/2022/HAD/06770,1,CRM-IND-01953,Case solved. CCTV footage secured. Accused arrested. Evidence submitted to court.,2026-08-08 22:55:43
CR-2022-06771,Fraud,Forgery,2022-01-11,20:06:45,Tuesday,January,2022,"179, Ganesh Galli, MG Road, Pune - 411001",MG Road,Pune,Maharashtra,411001,18.518892,73.876403,A case of Forgery was reported at MG Road at approximately 20:06:45. The suspect targeted a House. Local residents alerted police after noticing suspicious activity.,None,Wall breach,Fraudulent documents used. Financial transactions routed through multiple accounts.,House,3,Male,29,Minor,2315496.36,1,1,Digital evidence,Lashkar PS,Manoj Das,Solved,FIR/2022/LAS/06771,1,CRM-IND-05474,Case solved. CCTV footage secured. Accused arrested. Evidence submitted to court.,2026-08-08 22:55:43
CR-2024-06772,Theft,Bicycle Theft,2024-12-14,12:35:54,Saturday,December,2024,"359, Gandhi Chowk, Pradhikaran, Pune - 411044",Pradhikaran,Pune,Maharashtra,411044,18.633359,73.77035,A Theft case involving Bicycle Theft was registered at Pradhikaran. The victim reported the incident. Forensic team dispatched to the site.,Cricket Bat,Door break,Suspect gained entry via Door break and stole valuables. Operated swiftly.,House,2,Male,38,Severe,4684953.16,1,1,Eyewitness statement,Chinchwad PS,Akash Iyer,Closed,FIR/2024/CHI/06772,0,CRM-IND-00258,Case closed — insufficient evidence. CCTV footage secured. All leads exhausted.,2026-08-08 22:55:43
CR-2023-06773,Drug Offense,Drug Manufacturing,2023-08-06,21:14:52,Sunday,August,2023,"140, Phule Apartments, Swargate, Pune - 411042",Swargate,Pune,Maharashtra,411042,18.505796,73.858371,A Drug Offense case involving Drug Manufacturing was registered at Swargate. The victim reported the incident. Forensic team dispatched to the site.,Knife,Not applicable,Offense committed using Knife. Entry via Not applicable. Under investigation.,Street,5,Male,62,Severe,0.0,2,1,Tool marks found,Swargate PS,Shaurya Bhandari,Closed,FIR/2023/SWA/06773,0,CRM-IND-04213,Case closed — insufficient evidence. CCTV footage secured. All leads exhausted.,2026-08-08 22:55:43
CR-2023-06774,Cybercrime,Hacking,2023-05-08,10:50:58,Monday,May,2023,"467, Gandhi Society, Sangvi, Pune - 411027",Sangvi,Pune,Maharashtra,411027,18.577746,73.808136,A case of Hacking was reported at Sangvi at approximately 10:50:58. The suspect targeted a Highway. Local residents alerted police after noticing suspicious activity.,Knife,Key duplication,Digital means used to commit fraud. Traced through IP analysis and transaction records.,Highway,2,Male,54,Fatal,1539802.89,2,1,Fingerprint found,Sangvi PS,Aadhya Patil,Solved,FIR/2023/SAN/06774,1,CRM-IND-04998,Case solved. CCTV footage secured. Accused arrested. Evidence submitted to court.,2026-08-08 22:55:43
CR-2022-06775,Fraud,Investment Scam,2022-12-02,09:45:46,Friday,December,2022,"494, Patel Residency, Warje, Pune - 411058",Warje,Pune,Maharashtra,411058,18.492848,73.801533,A case of Investment Scam was reported at Warje at approximately 09:45:46. The suspect targeted a Park. Local residents alerted police after noticing suspicious activity.,None,Window break,Fraudulent documents used. Financial transactions routed through multiple accounts.,Park,4,Male,26,Minor,4092248.0,4,0,Weapon recovered,Warje Malwadi PS,Chetan Chavan,Under Investigation,FIR/2022/WAR/06775,0,,Investigation ongoing. No CCTV coverage at location. Witness statements being recorded. Forensic reports awaited.,2026-08-08 22:55:43
CR-2024-06776,Kidnapping,Ransom Kidnapping,2024-07-02,03:48:18,Tuesday,July,2024,"254, Phule Colony, Sus, Pune - 411021",Sus,Pune,Maharashtra,411021,18.539709,73.757499,Suspect(s) committed Ransom Kidnapping at a Vehicle in Sus during 03:48:18. Officers responded within minutes of the alert.,Hammer,Wall breach,Offense committed using Hammer. Entry via Wall breach. Under investigation.,Vehicle,2,Female,33,Minor,0.0,3,0,Tool marks found,Chatushrungi PS,Dev Kale,Solved,FIR/2024/CHA/06776,1,CRM-IND-02580,Case solved. No CCTV coverage at location. Accused arrested. Evidence submitted to court.,2026-08-08 22:55:43
CR-2025-06777,Sexual Offense,Harassment,2025-01-18,18:26:57,Saturday,January,2025,"425, Chhatrapati Galli, Kothrud, Pune - 411038",Kothrud,Pune,Maharashtra,411038,18.504909,73.805255,A case of Harassment was reported at Kothrud at approximately 18:26:57. The suspect targeted a Jewelry Store. Local residents alerted police after noticing suspicious activity.,Machete,Not applicable,Offense committed using Machete. Entry via Not applicable. Under investigation.,Jewelry Store,3,Male,40,None,0.0,4,1,Eyewitness statement,Kothrud PS,Sameer Bhosale,Under Investigation,FIR/2025/KOT/06777,0,,Investigation ongoing. CCTV footage secured. Witness statements being recorded. Forensic reports awaited.,2026-08-08 22:55:43
CR-2024-06778,Assault,Bar Fight,2024-10-23,03:03:18,Wednesday,October,2024,"439, Tilak Apartments, Karvenagar, Pune - 411052",Karvenagar,Pune,Maharashtra,411052,18.496237,73.819883,An incident of Assault (Bar Fight) occurred near Karvenagar. The accused entered the Hotel and committed the offense before fleeing the scene.,None,Front door,Offense committed using None. Entry via Front door. Under investigation.,Hotel,2,Male,32,None,0.0,2,1,Blood sample collected,Kothrud PS,Atharva Pandey,Under Investigation,FIR/2024/KOT/06778,0,,Investigation ongoing. CCTV footage secured. Witness statements being recorded. Forensic reports awaited.,2026-08-08 22:55:43
CR-2022-06779,Sexual Offense,Stalking,2022-04-04,12:01:06,Monday,April,2022,"415, Laxmi Lane, Dhankawadi, Pune - 411043",Dhankawadi,Pune,Maharashtra,411043,18.458575,73.851841,Police received a complaint regarding Stalking at Warehouse in Dhankawadi at 12:01:06. Investigation initiated and local CCTV footage is being examined.,Cricket Bat,Not applicable,Offense committed using Cricket Bat. Entry via Not applicable. Under investigation.,Warehouse,3,Female,26,None,0.0,5,1,Footprint analysis,Bharati Vidyapeeth PS,Ashish Nair,Closed,FIR/2022/BHA/06779,0,CRM-IND-02480,Case closed — insufficient evidence. CCTV footage secured. All leads exhausted.,2026-08-08 22:55:43
CR-2025-06780,Cybercrime,Phishing,2025-01-28,04:13:12,Tuesday,January,2025,"263, Laxmi Apartments, Pradhikaran, Pune - 411044",Pradhikaran,Pune,Maharashtra,411044,18.63248,73.768671,A case of Phishing was reported at Pradhikaran at approximately 04:13:12. The suspect targeted a Office. Local residents alerted police after noticing suspicious activity.,Cricket Bat,Fire escape,Digital means used to commit fraud. Traced through IP analysis and transaction records.,Office,3,Male,41,Moderate,3555699.79,4,1,DNA evidence,Chinchwad PS,Sarita Ansari,Solved,FIR/2025/CHI/06780,1,CRM-IND-00751,Case solved. CCTV footage secured. Accused arrested. Evidence submitted to court.,2026-08-08 22:55:43
CR-2022-06781,Drug Offense,Drug Manufacturing,2022-06-20,12:10:11,Monday,June,2022,"27, Shivaji Colony, Wadgaon Sheri, Pune - 411014",Wadgaon Sheri,Pune,Maharashtra,411014,18.542647,73.919834,A case of Drug Manufacturing was reported at Wadgaon Sheri at approximately 12:10:11. The suspect targeted a Mall. Local residents alerted police after noticing suspicious activity.,Iron Rod,Roof entry,Offense committed using Iron Rod. Entry via Roof entry. Under investigation.,Mall,2,Male,48,Minor,0.0,3,1,DNA evidence,Chandannagar PS,Manisha Das,Under Investigation,FIR/2022/CHA/06781,0,,Investigation ongoing. CCTV footage secured. Witness statements being recorded. Forensic reports awaited.,2026-08-08 22:55:43
CR-2024-06782,Kidnapping,Ransom Kidnapping,2024-10-08,08:51:27,Tuesday,October,2024,"472, Ganesh Chowk, Talegaon, Pune - 410507",Talegaon,Pune,Maharashtra,410507,18.722663,73.680559,An incident of Kidnapping (Ransom Kidnapping) occurred near Talegaon. The accused entered the Highway and committed the offense before fleeing the scene.,Cricket Bat,Window break,Offense committed using Cricket Bat. Entry via Window break. Under investigation.,Highway,2,Male,74,Minor,0.0,5,1,Digital evidence,Talegaon PS,Prateek Wagh,Solved,FIR/2024/TAL/06782,1,CRM-IND-05537,Case solved. CCTV footage secured. Accused arrested. Evidence submitted to court.,2026-08-08 22:55:43
CR-2023-06783,Murder,Gang Violence,2023-04-30,23:12:14,Sunday,April,2023,"133, Ganesh Lane, Katraj, Pune - 411046",Katraj,Pune,Maharashtra,411046,18.460846,73.858811,Police received a complaint regarding Gang Violence at ATM in Katraj at 23:12:14. Investigation initiated and local CCTV footage is being examined.,None,Window break,Victim attacked with None. Fatal injuries sustained. Scene secured for forensics.,ATM,2,Male,70,None,0.0,1,0,Tool marks found,Bharati Vidyapeeth PS,Om Gupta,Under Investigation,FIR/2023/BHA/06783,0,,Investigation ongoing. No CCTV coverage at location. Witness statements being recorded. Forensic reports awaited.,2026-08-08 22:55:43
