criminal_id,first_name,last_name,full_name,nickname,gender,age,dob,blood_group,nationality,religion,marital_status,phone_number,email,aadhaar_number,passport_number,address,area_name,city,state,pincode,latitude,longitude,gang_name,gang_role,education_level,occupation,criminal_category,risk_level,fingerprint_id,dna_profile_id,eye_color,hair_color,height_cm,weight_kg,body_marks,face_image_path,mugshot_image,last_known_location,last_seen_date,arrest_count,conviction_count,prison_history,bail_status,most_common_crime,crime_style,preferred_weapon,active_status,wanted_status,created_at
CRM-IND-03331,Santosh,Chavan,Santosh Chavan,,Male,41,1984-03-18,B-,Indian,Muslim,Divorced,+917951554714,santosh.chavan226@hotmail.com,904763166136,,"75, Chhatrapati Complex, Bibvewadi, Pune - 411037",Bibvewadi,Pune,Maharashtra,411037,18.481782,73.861666,,,Secondary School,Factory Worker,Non-violent,Low,FP-03331,DNA-03331,Hazel,Grey,182.8,78.8,,mock_images/faces/CRM-IND-03331_mugshot.jpg,mock_images/faces/CRM-IND-03331_mugshot.jpg,Bibvewadi,2024-07-09,13,11,"Nashik Road Central Jail (5yr for Extortion, 2020-2025); Arthur Road Jail (3yr for Theft, 2015-2018); Pune District Jail (4yr for Murder, 2016-2020)",On Bail,Cybercrime,Opportunistic. Strikes during festivals and crowded events. Blends in.,Knife,1,0,2026-08-08 22:55:42
CRM-IND-03332,Kishore,Khan,Kishore Khan,,Male,45,1980-09-09,B+,Indian,Christian,Single,+916707538223,kishore.khan275@hotmail.com,228453572110,,"134, Ganesh Residency, Bhusari Colony, Pune - 411038",Bhusari Colony,Pune,Maharashtra,411038,18.508236,73.815888,,,Diploma,Tailor,Organized Crime,High,FP-03332,DNA-03332,Brown,Brown,174.6,62.9,,mock_images/faces/CRM-IND-03332_mugshot.jpg,mock_images/faces/CRM-IND-03332_mugshot.jpg,Bhusari Colony,2025-08-25,8,7,"Taloja Central Jail (5yr for Theft, 2012-2017); Nashik Road Central Jail (2yr for Theft, 2014-2016); Kolhapur Jail (3yr for Robbery, 2014-2017)",On Bail,Fraud,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,None,1,0,2026-08-08 22:55:42
CRM-IND-03333,Jagdish,Khan,Jagdish Khan,Dabang,Male,65,1960-02-27,B+,Indian,Jain,Single,+916360010243,jagdish.khan171@hotmail.com,549387787512,,"291, Phule Society, Kondhwa, Pune - 411048",Kondhwa,Pune,Maharashtra,411048,18.460304,73.883607,,,Post Graduate,Tailor,White Collar,Low,FP-03333,DNA-03333,Hazel,Brown,173.6,48.1,Tattoo on right forearm,mock_images/faces/CRM-IND-03333_face_1.jpg,mock_images/faces/CRM-IND-03333_mugshot.jpg,Kondhwa,2024-06-11,8,2,"Nashik Road Central Jail (2yr for Cybercrime, 2011-2013); Kolhapur Jail (5yr for Fraud, 2013-2018)",On Bail,Kidnapping,Operates during nighttime. Uses Knife. Targets isolated locations.,Knife,0,1,2026-08-08 22:55:42
CRM-IND-03334,Girish,Reddy,Girish Reddy,Sultan,Male,44,1981-05-14,A+,Indian,Hindu,Widowed,+919664956336,girish.reddy839@gmail.com,755450465761,,"345, Shivaji Colony, Dhanori, Pune - 411015",Dhanori,Pune,Maharashtra,411015,18.579772,73.904057,Steel Vipers,Enforcer,Diploma,Factory Worker,Non-violent,Medium,FP-03334,DNA-03334,Brown,Grey,157.6,65.2,Tattoo on chest,mock_images/faces/CRM-IND-03334_mugshot.jpg,mock_images/faces/CRM-IND-03334_mugshot.jpg,Dhanori,2024-07-10,2,0,No prior convictions,Bail Denied,Kidnapping,Operates during nighttime. Uses Pistol. Targets isolated locations.,Pistol,0,0,2026-08-08 22:55:42
CRM-IND-03335,Om,Bhosale,Om Bhosale,Dabang,Male,19,2006-04-19,O-,Indian,Hindu,Divorced,+918948020558,om.bhosale105@hotmail.com,584881491834,,"465, Sai Lane, Sahakarnagar, Pune - 411009",Sahakarnagar,Pune,Maharashtra,411009,18.47122,73.856054,,,Diploma,Plumber,Non-violent,High,FP-03335,DNA-03335,Dark Brown,Grey,168.2,70.3,Tattoo on right forearm,mock_images/faces/CRM-IND-03335_mugshot.jpg,mock_images/faces/CRM-IND-03335_mugshot.jpg,Sahakarnagar,2025-04-16,5,4,"Arthur Road Jail (4yr for Drug Offense, 2022-2026); Arthur Road Jail (5yr for Sexual Offense, 2016-2021); Taloja Central Jail (2yr for Extortion, 2012-2014)",Bail Denied,Cybercrime,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,None,1,1,2026-08-08 22:55:42
CRM-IND-03336,Umesh,Chavan,Umesh Chavan,,Male,18,2007-04-27,O+,Indian,Hindu,Married,+917521947449,umesh.chavan448@outlook.com,322313645503,,"497, Patel Main Road, Karvenagar, Pune - 411052",Karvenagar,Pune,Maharashtra,411052,18.494043,73.820723,,,Secondary School,Electrician,Violent,Medium,FP-03336,DNA-03336,Hazel,Brown,169.4,69.3,Tattoo on chest,mock_images/faces/CRM-IND-03336_mugshot.jpg,mock_images/faces/CRM-IND-03336_mugshot.jpg,Karvenagar,2025-12-07,7,7,"Arthur Road Jail (5yr for Drug Offense, 2018-2023); Pune District Jail (2yr for Assault, 2018-2020); Nashik Road Central Jail (3yr for Drug Offense, 2020-2023)",On Bail,Extortion,Tech-savvy offender. Uses digital tools. Known for Extortion operations.,Cricket Bat,1,0,2026-08-08 22:55:42
CRM-IND-03337,Prakash,Khaire,Prakash Khaire,Chhota,Male,46,1979-12-19,A-,Indian,Jain,Married,+918155877414,prakash.khaire586@yahoo.com,620347121701,,"388, Ganesh Nagar, Dehu Road, Pune - 412101",Dehu Road,Pune,Maharashtra,412101,18.672521,73.757314,,,Diploma,Waiter,Habitual Offender,Medium,FP-03337,DNA-03337,Dark Brown,Black,165.8,50.3,Scar on right arm,mock_images/faces/CRM-IND-03337_face_1.jpg,mock_images/faces/CRM-IND-03337_mugshot.jpg,Dehu Road,2025-05-10,8,8,"Taloja Central Jail (5yr for Drug Offense, 2019-2024); Kolhapur Jail (4yr for Extortion, 2021-2025); Yerawada Central Jail (5yr for Cybercrime, 2016-2021)",Bail Denied,Robbery,Tech-savvy offender. Uses digital tools. Known for Robbery operations.,Axe,0,0,2026-08-08 22:55:42
CRM-IND-03338,Ira,Khan,Ira Khan,,Female,35,1990-01-15,AB+,Indian,Sikh,Married,+918648728478,ira.khan362@gmail.com,439412965283,,"49, Ganesh Colony, Range Hills, Pune - 411007",Range Hills,Pune,Maharashtra,411007,18.564089,73.839143,,,Higher Secondary,Cook,Habitual Offender,Medium,FP-03338,DNA-03338,Brown,Brown,155.4,40.9,Scar on right arm,mock_images/faces/CRM-IND-03338_mugshot.jpg,mock_images/faces/CRM-IND-03338_mugshot.jpg,Range Hills,2024-11-24,10,4,"Yerawada Central Jail (5yr for Drug Offense, 2017-2022); Yerawada Central Jail (4yr for Fraud, 2016-2020); Kolhapur Jail (2yr for Assault, 2010-2012)",Bail Denied,Fraud,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,None,0,0,2026-08-08 22:55:42
CRM-IND-03339,Hitesh,Mulani,Hitesh Mulani,Motu,Male,62,1963-09-23,B-,Indian,Christian,Married,+917569706741,hitesh.mulani209@rediffmail.com,899613199062,H8727789,"416, Tilak Chowk, Kharadi, Pune - 411014",Kharadi,Pune,Maharashtra,411014,18.552283,73.939454,,,Primary School,IT Professional,Organized Crime,Low,FP-03339,DNA-03339,Hazel,Dark Brown,187.1,80.7,Birthmark on back,mock_images/faces/CRM-IND-03339_face_1.jpg,mock_images/faces/CRM-IND-03339_mugshot.jpg,Kharadi,2024-05-01,4,3,"Nashik Road Central Jail (1yr for Assault, 2019-2020); Taloja Central Jail (5yr for Drug Offense, 2017-2022); Yerawada Central Jail (4yr for Sexual Offense, 2021-2025)",Bail Denied,Cybercrime,Operates during nighttime. Uses Pistol. Targets isolated locations.,Pistol,0,0,2026-08-08 22:55:42
CRM-IND-03340,Sandip,Wagh,Sandip Wagh,Boss,Male,27,1998-09-17,B-,Indian,Sikh,Married,+918253222500,sandip.wagh319@yahoo.com,841467508323,,"107, Ganesh Residency, Lonavala, Pune - 410401",Lonavala,Pune,Maharashtra,410401,18.743447,73.411733,,,Secondary School,Security Guard,Non-violent,High,FP-03340,DNA-03340,Dark Brown,Black,178.5,80.3,,mock_images/faces/CRM-IND-03340_mugshot.jpg,mock_images/faces/CRM-IND-03340_mugshot.jpg,Lonavala,2024-03-13,11,1,"Yerawada Central Jail (4yr for Murder, 2022-2026)",Bail Denied,Robbery,Operates during nighttime. Uses Axe. Targets isolated locations.,Axe,0,0,2026-08-08 22:55:42
CRM-IND-03341,Suresh,Kulkarni,Suresh Kulkarni,King,Male,55,1970-09-22,B-,Indian,Christian,Divorced,+916288231942,suresh.kulkarni803@outlook.com,340750566746,,"291, Tilak Colony, Mayur Colony, Pune - 411038",Mayur Colony,Pune,Maharashtra,411038,18.497941,73.822713,,,Post Graduate,Electrician,Organized Crime,Low,FP-03341,DNA-03341,Hazel,Dark Brown,180.6,75.9,Scar on right arm,mock_images/faces/CRM-IND-03341_face_1.jpg,mock_images/faces/CRM-IND-03341_mugshot.jpg,Mayur Colony,2025-09-04,2,2,"Yerawada Central Jail (3yr for Cybercrime, 2015-2018); Arthur Road Jail (1yr for Extortion, 2011-2012)",Not Applicable,Cybercrime,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,None,0,0,2026-08-08 22:55:42
CRM-IND-03342,Amit,Bhosale,Amit Bhosale,,Male,30,1995-08-04,B+,Indian,Muslim,Single,+919160008460,amit.bhosale281@gmail.com,764371927731,,"358, Phule Colony, Akurdi, Pune - 411035",Akurdi,Pune,Maharashtra,411035,18.637511,73.790397,Shadow Syndicate,Leader,Diploma,Electrician,Non-violent,Medium,FP-03342,DNA-03342,Dark Brown,Grey,184.9,84.1,,mock_images/faces/CRM-IND-03342_face_1.jpg,mock_images/faces/CRM-IND-03342_mugshot.jpg,Akurdi,2025-04-12,15,11,"Kolhapur Jail (5yr for Extortion, 2014-2019); Taloja Central Jail (2yr for Drug Offense, 2012-2014); Taloja Central Jail (4yr for Theft, 2014-2018)",Not Applicable,Extortion,Opportunistic. Strikes during festivals and crowded events. Blends in.,Cricket Bat,1,1,2026-08-08 22:55:42
CRM-IND-03343,Rekha,Sharma,Rekha Sharma,Don,Female,47,1978-03-25,O+,Indian,Jain,Married,+918178544770,rekha.sharma858@hotmail.com,546948916007,,"122, Krishna Nagar, Ambegaon, Pune - 411046",Ambegaon,Pune,Maharashtra,411046,18.441892,73.849828,,,No Formal Education,Truck Driver,Organized Crime,Low,FP-03343,DNA-03343,Dark Brown,Bald,177.5,67.5,Tattoo on chest,mock_images/faces/CRM-IND-03343_mugshot.jpg,mock_images/faces/CRM-IND-03343_mugshot.jpg,Ambegaon,2024-11-14,12,9,"Nashik Road Central Jail (5yr for Theft, 2010-2015); Taloja Central Jail (3yr for Theft, 2022-2025); Pune District Jail (2yr for Robbery, 2012-2014)",On Bail,Drug Offense,Works with accomplices. Uses stolen vehicles. Specializes in Drug Offense.,Cricket Bat,1,1,2026-08-08 22:55:42
CRM-IND-03344,Kiran,Roy,Kiran Roy,Dabang,Female,55,1970-11-23,B-,Indian,Muslim,Single,+919990122175,kiran.roy431@rediffmail.com,592732133234,,"410, Gandhi Galli, Karvenagar, Pune - 411052",Karvenagar,Pune,Maharashtra,411052,18.495967,73.819142,Shinde Group,Associate,Higher Secondary,Student,White Collar,Critical,FP-03344,DNA-03344,Brown,Black,178.5,38.0,Tattoo on chest,mock_images/faces/CRM-IND-03344_face_1.jpg,mock_images/faces/CRM-IND-03344_mugshot.jpg,Karvenagar,2024-04-19,5,3,"Taloja Central Jail (2yr for Kidnapping, 2011-2013); Kolhapur Jail (1yr for Cybercrime, 2015-2016); Arthur Road Jail (5yr for Sexual Offense, 2022-2027)",On Bail,Cybercrime,Tech-savvy offender. Uses digital tools. Known for Cybercrime operations.,Machete,0,0,2026-08-08 22:55:42
CRM-IND-03345,Akash,Deshmukh,Akash Deshmukh,Don,Male,24,2001-07-14,AB+,Indian,Jain,Single,+919215200751,akash.deshmukh110@outlook.com,374260883941,,"336, Laxmi Colony, Bibvewadi, Pune - 411037",Bibvewadi,Pune,Maharashtra,411037,18.48361,73.864875,,,No Formal Education,Tailor,Habitual Offender,High,FP-03345,DNA-03345,Brown,Dark Brown,174.1,78.4,Scar on left cheek,mock_images/faces/CRM-IND-03345_mugshot.jpg,mock_images/faces/CRM-IND-03345_mugshot.jpg,Bibvewadi,2025-10-15,13,9,"Nashik Road Central Jail (4yr for Murder, 2015-2019); Nashik Road Central Jail (3yr for Sexual Offense, 2010-2013); Yerawada Central Jail (5yr for Assault, 2020-2025)",On Bail,Extortion,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,Pistol,1,1,2026-08-08 22:55:42
CRM-IND-03346,Mohan,Bose,Mohan Bose,Lucky,Male,32,1993-01-07,A+,Indian,Christian,Single,+916785417023,mohan.bose389@rediffmail.com,927842664118,,"33, Chhatrapati Galli, Yerwada, Pune - 411006",Yerwada,Pune,Maharashtra,411006,18.555778,73.881493,,,Higher Secondary,Shop Owner,Habitual Offender,Critical,FP-03346,DNA-03346,Black,Bald,169.5,90.0,Tattoo on neck,mock_images/faces/CRM-IND-03346_mugshot.jpg,mock_images/faces/CRM-IND-03346_mugshot.jpg,Yerwada,2025-07-04,5,2,"Kolhapur Jail (5yr for Murder, 2015-2020); Yerawada Central Jail (3yr for Kidnapping, 2022-2025)",Bail Denied,Drug Offense,Tech-savvy offender. Uses digital tools. Known for Drug Offense operations.,Iron Rod,1,1,2026-08-08 22:55:42
CRM-IND-03347,Nilesh,Patil,Nilesh Patil,,Male,55,1970-07-07,A-,Indian,Muslim,Divorced,+918587140654,nilesh.patil265@rediffmail.com,947338933028,,"86, Sai Residency, Prabhat Road, Pune - 411004",Prabhat Road,Pune,Maharashtra,411004,18.516592,73.83793,,,Primary School,Waiter,Habitual Offender,Medium,FP-03347,DNA-03347,Brown,Bald,177.1,78.2,Knife scar on abdomen,mock_images/faces/CRM-IND-03347_face_1.jpg,mock_images/faces/CRM-IND-03347_mugshot.jpg,Prabhat Road,2025-03-05,14,6,"Kolhapur Jail (2yr for Assault, 2011-2013); Kolhapur Jail (2yr for Kidnapping, 2022-2024); Pune District Jail (1yr for Murder, 2018-2019)",Bail Denied,Theft,Works with accomplices. Uses stolen vehicles. Specializes in Theft.,Pistol,0,0,2026-08-08 22:55:42
CRM-IND-03348,Anil,Gaikwad,Anil Gaikwad,,Male,21,2004-11-17,A-,Indian,Hindu,Single,+918560336259,anil.gaikwad505@rediffmail.com,891479109211,B3341646,"312, Krishna Colony, Manjri, Pune - 412307",Manjri,Pune,Maharashtra,412307,18.507546,73.953822,,,ITI,Shop Owner,Organized Crime,Low,FP-03348,DNA-03348,Hazel,Dark Brown,172.3,89.0,Tattoo on chest,mock_images/faces/CRM-IND-03348_mugshot.jpg,mock_images/faces/CRM-IND-03348_mugshot.jpg,Manjri,2024-04-19,2,2,"Pune District Jail (3yr for Kidnapping, 2019-2022); Taloja Central Jail (5yr for Murder, 2010-2015)",On Bail,Kidnapping,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,None,1,0,2026-08-08 22:55:42
CRM-IND-03349,Kunal,Tiwari,Kunal Tiwari,Captain,Male,42,1983-02-07,AB+,Indian,Buddhist,Married,+919604830953,kunal.tiwari103@rediffmail.com,225015414579,,"416, Ambedkar Lane, Uruli Kanchan, Pune - 412202",Uruli Kanchan,Pune,Maharashtra,412202,18.468007,73.977715,,,Post Graduate,Business,Violent,Low,FP-03349,DNA-03349,Brown,Dark Brown,177.0,63.9,Mole near right eye,mock_images/faces/CRM-IND-03349_mugshot.jpg,mock_images/faces/CRM-IND-03349_mugshot.jpg,Uruli Kanchan,2024-03-30,13,9,"Yerawada Central Jail (3yr for Cybercrime, 2016-2019); Nashik Road Central Jail (5yr for Robbery, 2018-2023); Pune District Jail (5yr for Cybercrime, 2018-2023)",On Bail,Kidnapping,Tech-savvy offender. Uses digital tools. Known for Kidnapping operations.,None,1,1,2026-08-08 22:55:42
CRM-IND-03350,Pranav,Bose,Pranav Bose,,Male,63,1962-02-03,A-,Indian,Hindu,Single,+918932057433,pranav.bose968@rediffmail.com,516350316930,,"87, Gandhi Complex, Bopodi, Pune - 411020",Bopodi,Pune,Maharashtra,411020,18.563608,73.823817,,,ITI,Student,Organized Crime,Critical,FP-03350,DNA-03350,Black,Dark Brown,168.2,58.4,Scar on right arm,mock_images/faces/CRM-IND-03350_mugshot.jpg,mock_images/faces/CRM-IND-03350_mugshot.jpg,Bopodi,2025-12-12,14,14,"Nashik Road Central Jail (4yr for Cybercrime, 2022-2026); Taloja Central Jail (1yr for Cybercrime, 2020-2021); Kolhapur Jail (4yr for Kidnapping, 2019-2023)",Released,Theft,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,Chain,0,0,2026-08-08 22:55:42
CRM-IND-03351,Vihaan,Jadhav,Vihaan Jadhav,Prince,Male,59,1966-09-10,A+,Indian,Hindu,Single,+916797096046,vihaan.jadhav940@hotmail.com,498895453069,,"498, Patel Complex, Tilak Road, Pune - 411030",Tilak Road,Pune,Maharashtra,411030,18.511297,73.848341,,,Post Graduate,Shop Owner,Organized Crime,Critical,FP-03351,DNA-03351,Brown,Bald,178.8,61.3,Tattoo on right forearm,mock_images/faces/CRM-IND-03351_face_1.jpg,mock_images/faces/CRM-IND-03351_mugshot.jpg,Tilak Road,2025-10-15,7,5,"Arthur Road Jail (4yr for Drug Offense, 2015-2019); Taloja Central Jail (1yr for Fraud, 2022-2023); Taloja Central Jail (1yr for Robbery, 2010-2011)",On Bail,Extortion,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,None,1,1,2026-08-08 22:55:42
CRM-IND-03352,Kishore,Sen,Kishore Sen,Lucky,Male,18,2007-06-13,AB-,Indian,Hindu,Divorced,+918112734077,kishore.sen662@hotmail.com,268755403920,,"2, Shivaji Society, Tathawade, Pune - 411033",Tathawade,Pune,Maharashtra,411033,18.603694,73.745834,,,Diploma,Street Vendor,Habitual Offender,Critical,FP-03352,DNA-03352,Black,Dark Brown,167.9,68.0,Knife scar on abdomen,mock_images/faces/CRM-IND-03352_face_1.jpg,mock_images/faces/CRM-IND-03352_mugshot.jpg,Tathawade,2024-10-03,7,5,"Pune District Jail (4yr for Theft, 2014-2018); Yerawada Central Jail (5yr for Theft, 2019-2024); Pune District Jail (2yr for Extortion, 2020-2022)",Released,Drug Offense,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,None,0,1,2026-08-08 22:55:42
CRM-IND-03353,Varun,Gaikwad,Varun Gaikwad,Hawk,Male,32,1993-12-27,A-,Indian,Hindu,Single,+919923340155,varun.gaikwad891@outlook.com,356298798759,,"151, Nehru Lane, Deccan Gymkhana, Pune - 411004",Deccan Gymkhana,Pune,Maharashtra,411004,18.515568,73.837276,Shadow Syndicate,Driver,Diploma,Mechanic,White Collar,High,FP-03353,DNA-03353,Brown,Grey,153.0,78.7,,mock_images/faces/CRM-IND-03353_mugshot.jpg,mock_images/faces/CRM-IND-03353_mugshot.jpg,Deccan Gymkhana,2024-08-22,7,5,"Nashik Road Central Jail (1yr for Robbery, 2021-2022); Kolhapur Jail (3yr for Cybercrime, 2013-2016); Taloja Central Jail (1yr for Robbery, 2022-2023)",Released,Cybercrime,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,Machete,0,0,2026-08-08 22:55:42
CRM-IND-03354,Shruti,Shaikh,Shruti Shaikh,Captain,Female,31,1994-03-08,B+,Indian,Sikh,Married,+917339553867,shruti.shaikh600@hotmail.com,651161863472,,"93, Sai Lane, Kalyani Nagar, Pune - 411006",Kalyani Nagar,Pune,Maharashtra,411006,18.545755,73.903785,,,ITI,Delivery Agent,Organized Crime,Low,FP-03354,DNA-03354,Brown,Black,173.6,63.3,Tattoo of snake on shoulder,mock_images/faces/CRM-IND-03354_mugshot.jpg,mock_images/faces/CRM-IND-03354_mugshot.jpg,Kalyani Nagar,2025-07-06,7,4,"Kolhapur Jail (2yr for Cybercrime, 2012-2014); Pune District Jail (3yr for Theft, 2018-2021); Kolhapur Jail (2yr for Drug Offense, 2011-2013)",On Bail,Cybercrime,Operates during nighttime. Uses None. Targets isolated locations.,None,0,1,2026-08-08 22:55:42
CRM-IND-03355,Vikram,Sawant,Vikram Sawant,Captain,Male,21,2004-08-05,B+,Indian,Sikh,Divorced,+918680066193,vikram.sawant334@yahoo.com,258417189524,J9932656,"72, Sai Society, Mayur Colony, Pune - 411038",Mayur Colony,Pune,Maharashtra,411038,18.504617,73.816922,,,Graduate,Waiter,White Collar,High,FP-03355,DNA-03355,Hazel,Grey,160.0,77.6,Tattoo on neck,mock_images/faces/CRM-IND-03355_mugshot.jpg,mock_images/faces/CRM-IND-03355_mugshot.jpg,Mayur Colony,2024-01-14,2,1,"Pune District Jail (4yr for Drug Offense, 2011-2015)",Released,Kidnapping,Tech-savvy offender. Uses digital tools. Known for Kidnapping operations.,Sword,0,0,2026-08-08 22:55:42
CRM-IND-03356,Zaheer,Wagh,Zaheer Wagh,King,Male,35,1990-06-17,B-,Indian,Jain,Single,+917943467582,zaheer.wagh382@rediffmail.com,834084655591,,"77, Chhatrapati Society, Saswad, Pune - 412301",Saswad,Pune,Maharashtra,412301,18.345029,74.0357,,,Graduate,Waiter,Non-violent,Medium,FP-03356,DNA-03356,Black,Grey,165.1,57.4,Mole near right eye,mock_images/faces/CRM-IND-03356_face_1.jpg,mock_images/faces/CRM-IND-03356_mugshot.jpg,Saswad,2025-01-10,3,3,"Yerawada Central Jail (3yr for Sexual Offense, 2016-2019); Yerawada Central Jail (3yr for Extortion, 2019-2022); Taloja Central Jail (4yr for Theft, 2016-2020)",On Bail,Kidnapping,Operates during nighttime. Uses Knife. Targets isolated locations.,Knife,0,0,2026-08-08 22:55:42
CRM-IND-03357,Yogesh,Bhosale,Yogesh Bhosale,,Male,20,2005-11-06,B-,Indian,Hindu,Widowed,+918501593916,yogesh.bhosale252@hotmail.com,999045169571,,"130, Ganesh Society, Manjri, Pune - 412307",Manjri,Pune,Maharashtra,412307,18.504112,73.951818,,,Post Graduate,Unemployed,Organized Crime,High,FP-03357,DNA-03357,Dark Brown,Dark Brown,160.0,74.0,,mock_images/faces/CRM-IND-03357_mugshot.jpg,mock_images/faces/CRM-IND-03357_mugshot.jpg,Manjri,2024-09-01,2,2,"Yerawada Central Jail (4yr for Kidnapping, 2011-2015); Nashik Road Central Jail (1yr for Robbery, 2019-2020)",Not Applicable,Theft,Tech-savvy offender. Uses digital tools. Known for Theft operations.,Machete,1,0,2026-08-08 22:55:42
CRM-IND-03358,Umesh,Iyer,Umesh Iyer,Cobra,Male,39,1986-11-18,O+,Indian,Christian,Married,+918454781085,umesh.iyer5@hotmail.com,472636209431,,"296, Patel Complex, Wagholi, Pune - 412207",Wagholi,Pune,Maharashtra,412207,18.573262,73.96075,,,Graduate,Business,Organized Crime,Medium,FP-03358,DNA-03358,Black,Bald,173.0,66.7,,mock_images/faces/CRM-IND-03358_mugshot.jpg,mock_images/faces/CRM-IND-03358_mugshot.jpg,Wagholi,2024-09-12,9,8,"Nashik Road Central Jail (5yr for Drug Offense, 2021-2026); Kolhapur Jail (4yr for Fraud, 2020-2024); Yerawada Central Jail (5yr for Robbery, 2019-2024)",Released,Kidnapping,Opportunistic. Strikes during festivals and crowded events. Blends in.,Axe,1,1,2026-08-08 22:55:42
CRM-IND-03359,Aditya,Thorat,Aditya Thorat,Scorpion,Male,60,1965-11-02,A+,Indian,Muslim,Divorced,+916213956033,aditya.thorat900@gmail.com,812763501366,,"170, Tilak Lane, Alandi, Pune - 412105",Alandi,Pune,Maharashtra,412105,18.67477,73.892571,,,Post Graduate,Tailor,Non-violent,Low,FP-03359,DNA-03359,Brown,Dark Brown,175.2,59.3,Mole near right eye,mock_images/faces/CRM-IND-03359_face_1.jpg,mock_images/faces/CRM-IND-03359_mugshot.jpg,Alandi,2024-08-29,8,1,"Arthur Road Jail (1yr for Robbery, 2017-2018)",Not Applicable,Drug Offense,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,Cricket Bat,1,1,2026-08-08 22:55:42
CRM-IND-03360,Kavita,Singh,Kavita Singh,Don,Female,42,1983-01-07,AB+,Indian,Buddhist,Widowed,+918467870610,kavita.singh768@yahoo.com,382311215271,,"373, Ganesh Society, Swargate, Pune - 411042",Swargate,Pune,Maharashtra,411042,18.497598,73.864427,,,Diploma,Painter,Non-violent,Critical,FP-03360,DNA-03360,Hazel,Brown,186.6,72.3,,mock_images/faces/CRM-IND-03360_mugshot.jpg,mock_images/faces/CRM-IND-03360_mugshot.jpg,Swargate,2025-09-11,8,3,"Nashik Road Central Jail (2yr for Extortion, 2015-2017); Arthur Road Jail (3yr for Theft, 2010-2013); Yerawada Central Jail (4yr for Sexual Offense, 2022-2026)",Not Applicable,Drug Offense,Tech-savvy offender. Uses digital tools. Known for Drug Offense operations.,None,1,0,2026-08-08 22:55:42
CRM-IND-03361,Rakesh,Pawar,Rakesh Pawar,Wrestler,Male,34,1991-07-28,A-,Indian,Buddhist,Married,+917859569129,rakesh.pawar528@yahoo.com,690735003152,,"68, Phule Complex, Sassoon Road, Pune - 411001",Sassoon Road,Pune,Maharashtra,411001,18.520554,73.867998,Fire Eagles,Weapons Handler,Primary School,Daily Wage Worker,Non-violent,Low,FP-03361,DNA-03361,Dark Brown,Bald,173.1,64.1,Tattoo of snake on shoulder,mock_images/faces/CRM-IND-03361_mugshot.jpg,mock_images/faces/CRM-IND-03361_mugshot.jpg,Sassoon Road,2025-12-17,4,1,"Kolhapur Jail (3yr for Drug Offense, 2011-2014)",Not Applicable,Theft,Operates during nighttime. Uses Knife. Targets isolated locations.,Knife,1,0,2026-08-08 22:55:42
